# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240201
# 종료일: 20240229
페이지 경로 및 화면 클래스,세션 소스,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/archives/112428,skenergy.com,2,2,1,16.5,8,0,0
/archives/112480,namu.wiki,2,1,2,0,4,0,0
/archives/112487,ma12.mailplug.com,2,1,2,232,8,0,0
/archives/112487,mbox13.korea.com,2,1,2,1291,10,0,0
/archives/112487,skenergy.com,2,1,2,58,6,0,0
/archives/112513,(direct),2,2,1,9.5,7,0,0
/archives/112513,naver.com,2,1,2,0,5,0,0
/archives/112544,(direct),2,2,1,3.5,9,0,0
/archives/112580,(direct),2,2,1,23,6,0,0
/archives/112580,naver.com,2,2,1,0,4,0,0
/archives/112580,search.zum.com,2,1,2,267,9,0,0
/archives/112580,skietechnology.com,2,2,1,37.5,9,0,0
/archives/112603,ma12.mailplug.com,2,1,2,30,8,0,0
/archives/112614,naver,2,2,1,202.5,9,0,0
/archives/112655,(direct),2,2,1,13.5,11,0,0
/archives/112655,skinno,2,1,2,7,6,0,0
/archives/112709,(direct),2,1,2,35,6,0,0
/archives/112776,(direct),2,2,1,42.5,8,0,0
/archives/112776,naver.com,2,2,1,0,6,0,0
/archives/112815,naver,2,1,2,38,8,0,0
/archives/112867,google,2,2,1,5.5,8,0,0
/archives/112867,naver,2,2,1,31.5,7,0,0
/archives/112882,(direct),2,2,1,3,9,0,0
/archives/112882,m.search.naver.com,2,1,2,172,8,0,0
/archives/112882,naver,2,2,1,12.5,8,0,0
/archives/112908,bing,2,2,1,32,7,0,0
/archives/112989,naver,2,2,1,27.5,10,0,0
/archives/112995,m.search.naver.com,2,2,1,10,10,0,0
/archives/113017,(direct),2,2,1,2.5,9,0,0
/archives/113099,naver,2,2,1,6.5,9,0,0
/archives/113105,google,2,2,1,19,7,0,0
/archives/113121,(direct),2,2,1,3,7,0,0
/archives/113121,naver,2,2,1,8.5,7,0,0
/archives/113149,(direct),2,2,1,148.5,8,0,0
/archives/113159,l.facebook.com,2,2,1,12,7,0,0
/archives/113159,newsletter,2,1,2,4,7,0,0
/archives/113159,skenergy.com,2,2,1,169,8,0,0
/archives/113159,sktradinginternational.com,2,2,1,55,7,0,0
/archives/113218,naver.com,2,2,1,13.5,8,0,0
/archives/113218,newsletter,2,1,2,8,6,0,0
/archives/113268,naver,2,2,1,14,7,0,0
/archives/113289,ma12.mailplug.com,2,1,2,244,8,0,0
/archives/113289,naver.com,2,2,1,9,8,0,0
/archives/113289,skearthon.com,2,1,2,7,8,0,0
/archives/113289,skinnovation.co.kr,2,1,2,54,10,0,0
/archives/113419,blog.naver.com,2,1,2,11,8,0,0
/archives/113462,bing,2,1,2,31,8,0,0
/archives/113462,naver.com,2,2,1,29,9,0,0
/archives/113462,sk-on.com,2,2,1,20.5,8,0,0
/archives/113475,facebook,2,2,1,7.5,7,0,0
/archives/113475/3-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_원더글로브_1-4,google,2,2,1,15.5,12,0,0
/archives/113520,naver.com,2,2,1,29.5,9,0,0
/archives/113565,blog.naver.com,2,1,2,818,6,0,0
/archives/113606,(direct),2,2,1,2.5,9,0,0
/archives/113614,google,2,2,1,5,9,0,0
/archives/113622,google,2,1,2,71,12,0,0
/archives/113632,blog.naver.com,2,1,2,1138,9,0,0
/archives/113632,naver.com,2,2,1,23.5,10,0,0
/archives/113663,naver,2,2,1,3,6,0,0
/archives/113680,marklines.com,2,2,1,14.5,14,0,0
/archives/113855,skgeocentric.com,2,2,1,9.5,7,0,0
/archives/113881,bing,2,2,1,18,8,0,0
/archives/113889,(direct),2,2,1,14.5,8,0,0
/archives/113889,bing,2,1,2,26,8,0,0
/archives/113891,(direct),2,2,1,8.5,7,0,0
/archives/113891,google,2,2,1,47.5,10,0,0
/archives/113895,(direct),2,2,1,3,7,0,0
/archives/113897,naver,2,1,2,5,8,0,0
/archives/113899,(direct),2,2,1,4.5,8,0,0
/archives/113901,(direct),2,2,1,3,7,0,0
/archives/113901,naver,2,2,1,8,8,0,0
/archives/113925,naver.com,2,1,2,54,7,0,0
/archives/113925,sk-on.com,2,1,2,15,8,0,0
/archives/113925,skincheonpetrochem.com,2,2,1,17.5,8,0,0
/archives/113942,newsletter,2,2,1,2.5,7,0,0
/archives/113942,ozmailer.com,2,2,1,11.5,8,0,0
/archives/113952,skinno,2,1,2,273,8,0,0
/archives/113998,(not set),2,2,1,0,4,0,0
/archives/113998,skenergy.com,2,1,2,0,5,0,0
/archives/113998,skietechnology.com,2,2,1,76.5,8,0,0
/archives/114010,google,2,2,1,7.5,8,0,0
/archives/114014,blog.naver.com,2,2,1,11,8,0,0
/archives/114014,facebook,2,1,2,17,8,0,0
/archives/114014,facebook.com,2,2,1,6,10,0,0
/archives/114014,l.instagram.com,2,1,2,0,8,0,0
/archives/114014,skinno,2,2,1,87.5,8,0,0
/archives/114038,blog.naver.com,2,1,2,22,9,0,0
/archives/114038,skincheonpetrochem.com,2,2,1,14,8,0,0
/archives/114038,skinnovation.co.kr,2,1,2,35,8,0,0
/archives/114052,skietechnology.com,2,2,1,81,7,0,0
/archives/114065,l.instagram.com,2,2,1,0,7,0,0
/archives/114065,skincheonpetrochem.com,2,1,2,446,8,0,0
/archives/114065,skinno,2,1,2,0,8,0,0
/archives/114065,youtube,2,1,2,9,8,0,0
/archives/114084,newsletter,2,2,1,0,7,0,0
/archives/114084,youtube,2,2,1,4.5,7,0,0
/archives/114094,bing,2,1,2,19,8,0,0
/archives/114094,ozmailer.com,2,1,2,2,7,0,0
/archives/114094,skinno,2,2,1,76.5,8,0,0
/archives/114094,youtube,2,2,1,9.5,8,0,0
/archives/114118,(not set),2,2,1,7.5,4,0,0
/archives/114118,newsletter,2,2,1,0,6,0,0
/archives/114118,youtube,2,2,1,3.5,7,0,0
/archives/114138,sk-on.com,2,2,1,115.5,7,0,0
/archives/114138,skenergy.com,2,2,1,52,7,0,0
/archives/11761,google,2,2,1,10,12,0,0
/archives/11848,google,2,2,1,119,12,0,0
/archives/11955,(direct),2,2,1,0,8,0,0
/archives/11955,google,2,2,1,80,11,0,0
/archives/12554,(direct),2,2,1,0,8,0,0
/archives/12963,(direct),2,2,1,2.5,9,0,0
/archives/13104,(direct),2,2,1,0,8,0,0
/archives/13135,(direct),2,2,1,0,8,0,0
/archives/13420,lens.google.com,2,1,2,14,9,0,0
/archives/13682,sk-on.com,2,1,2,21,8,0,0
/archives/13718,(direct),2,2,1,0,7,0,0
/archives/13775,(direct),2,2,1,0,8,0,0
/archives/14225,google,2,2,1,49,9,0,0
/archives/14225,naver,2,2,1,2,8,0,0
/archives/14636,google,2,2,1,0,12,0,0
/archives/14651,naver,2,2,1,29,9,0,0
/archives/14924/comment-page-1,google,2,2,1,12,10,0,0
/archives/15214,naver,2,1,2,46,10,0,0
/archives/15233,google,2,2,1,10,9,0,0
/archives/15602,google,2,2,1,23,10,0,0
/archives/15654,google,2,2,1,21.5,10,0,0
/archives/15945,google,2,2,1,29.5,12,0,0
/archives/16254,google,2,2,1,14.5,10,0,0
/archives/16310,google,2,2,1,36,9,0,0
/archives/16386,google,2,1,2,15,8,0,0
/archives/16528,google,2,2,1,22,11,0,0
/archives/17188,(direct),2,2,1,0,8,0,0
/archives/17256,bing,2,1,2,43,10,0,0
/archives/17508,(direct),2,2,1,0,8,0,0
/archives/17876,naver,2,2,1,17,11,0,0
/archives/17921,(direct),2,2,1,0,8,0,0
/archives/17970,(direct),2,2,1,0,8,0,0
/archives/18036,(direct),2,2,1,0,8,0,0
/archives/18073,naver,2,2,1,311.5,10,0,0
/archives/18280,(direct),2,1,2,3,7,0,0
/archives/18301,(direct),2,2,1,0,8,0,0
/archives/18606,naver,2,2,1,9.5,9,0,0
/archives/18648,bing,2,1,2,30,7,0,0
/archives/18908,(direct),2,2,1,0,8,0,0
/archives/19559,(direct),2,2,1,0,8,0,0
/archives/19728,naver,2,2,1,18.5,11,0,0
/archives/19746,daum,2,1,2,50,12,0,0
/archives/19961,(direct),2,2,1,0,8,0,0
/archives/19981,(direct),2,2,1,0,8,0,0
/archives/20157,google,2,2,1,9.5,11,0,0
/archives/20263,(direct),2,2,1,0,8,0,0
/archives/20263,google,2,2,1,19.5,11,0,0
/archives/20855,naver,2,2,1,19,9,0,0
/archives/20893,(direct),2,2,1,2.5,9,0,0
/archives/21061,(direct),2,2,1,0,8,0,0
/archives/21277,bing,2,1,2,101,10,0,0
/archives/21512,(direct),2,2,1,0,8,0,0
/archives/21573,naver,2,2,1,22,11,0,0
/archives/21573,naver.com,2,2,1,7,9,0,0
/archives/21592,naver,2,2,1,1,5,0,0
/archives/21973,google,2,2,1,14.5,11,0,0
/archives/22022,(direct),2,2,1,0,8,0,0
/archives/22032,google,2,2,1,12.5,10,0,0
/archives/22171,(direct),2,2,1,0,8,0,0
/archives/22185,(direct),2,2,1,0,8,0,0
/archives/22292,google,2,2,1,7.5,11,0,0
/archives/22310,(direct),2,2,1,0,8,0,0
/archives/22421,naver,2,1,2,12,10,0,0
/archives/22472,(direct),2,2,1,0,8,0,0
/archives/22567,(direct),2,2,1,0,8,0,0
/archives/22734,bing,2,2,1,67.5,11,0,0
/archives/22942,google,2,2,1,55.5,11,0,0
/archives/22990,(direct),2,2,1,0,8,0,0
/archives/23134,(direct),2,1,2,34,8,0,0
/archives/23352,naver.com,2,1,2,40,6,0,0
/archives/23448,m.search.naver.com,2,2,1,110.5,9,0,0
/archives/23728,google,2,2,1,18.5,13,0,0
/archives/23957,bing,2,2,1,52,11,0,0
/archives/24373,google,2,2,1,53.5,9,0,0
/archives/24523,google,2,2,1,14.5,10,0,0
/archives/24588,(direct),2,2,1,0,8,0,0
/archives/24951,(direct),2,2,1,0,8,0,0
/archives/24951,google,2,2,1,18,9,0,0
/archives/25112,(direct),2,2,1,0,8,0,0
/archives/25258,naver,2,2,1,14.5,11,0,0
/archives/25397,(direct),2,2,1,0,8,0,0
/archives/25421,google,2,2,1,5,9,0,0
/archives/25442,skenergy.com,2,2,1,16,7,0,0
/archives/25466,google,2,2,1,9.5,7,0,0
/archives/25533,(direct),2,2,1,0,8,0,0
/archives/25648,google,2,2,1,4.5,8,0,0
/archives/25690,google,2,2,1,75,11,0,0
/archives/25846,google,2,2,1,2.5,9,0,0
/archives/25955,(direct),2,2,1,0,8,0,0
/archives/25965,google,2,2,1,18.5,10,0,0
/archives/26085,(direct),2,2,1,0,8,0,0
/archives/26127,(direct),2,2,1,0,8,0,0
/archives/26127,m.search.naver.com,2,1,2,0,6,0,0
/archives/26321,(direct),2,2,1,0,8,0,0
/archives/26393,(direct),2,2,1,0,8,0,0
/archives/26393,google,2,2,1,4.5,8,0,0
/archives/26596,google,2,2,1,14.5,12,0,0
/archives/26937,(direct),2,2,1,2.5,9,0,0
/archives/27073,(direct),2,2,1,0,8,0,0
/archives/27157,(direct),2,2,1,0,8,0,0
/archives/27414,google,2,1,2,31,9,0,0
/archives/27533,(direct),2,2,1,0,8,0,0
/archives/27747,(direct),2,2,1,0,8,0,0
/archives/28045,(direct),2,2,1,0,8,0,0
/archives/28579,(direct),2,2,1,0,8,0,0
/archives/28650,(direct),2,2,1,0,8,0,0
/archives/28838,(direct),2,2,1,0,8,0,0
/archives/29155,(direct),2,2,1,0,8,0,0
/archives/29155,google,2,2,1,68,10,0,0
/archives/29271,google,2,2,1,29,9,0,0
/archives/29271,naver,2,2,1,21.5,10,0,0
/archives/29271,naver.com,2,2,1,67.5,11,0,0
/archives/29304,(direct),2,2,1,0,8,0,0
/archives/29569,(direct),2,1,2,0,6,0,0
/archives/2979,(direct),2,2,1,2,9,0,0
/archives/29960,google,2,2,1,4,9,0,0
/archives/30101,naver.com,2,1,2,157,9,0,0
/archives/30125,(direct),2,2,1,0,8,0,0
/archives/30256,google,2,1,2,0,10,0,0
/archives/30386,(direct),2,2,1,0,8,0,0
/archives/30471,(direct),2,2,1,0,8,0,0
/archives/31454,(direct),2,2,1,2,9,0,0
/archives/31481,(direct),2,2,1,2,9,0,0
/archives/31518,(direct),2,2,1,2,9,0,0
/archives/31555,naver,2,1,2,62,10,0,0
/archives/31593,(direct),2,2,1,2,9,0,0
/archives/31636,sk-on.com,2,1,2,8,8,0,0
/archives/31646,(direct),2,2,1,2.5,9,0,0
/archives/31658,google,2,2,1,26,10,0,0
/archives/31805,naver,2,2,1,6.5,9,0,0
/archives/31855,(direct),2,2,1,2.5,9,0,0
/archives/31861,(direct),2,2,1,2.5,9,0,0
/archives/31861,sk-on.com,2,1,2,8,8,0,0
/archives/31914,(direct),2,2,1,2,9,0,0
/archives/31927,sk-on.com,2,1,2,14,8,0,0
/archives/31937,google,2,1,2,0,8,0,0
/archives/31955,google,2,1,2,55,9,0,0
/archives/31986,(direct),2,2,1,2.5,9,0,0
/archives/32016,(direct),2,2,1,0,8,0,0
/archives/32157,google,2,2,1,7,9,0,0
/archives/32181,(direct),2,2,1,0,8,0,0
/archives/32194,(direct),2,2,1,2.5,9,0,0
/archives/32209,(direct),2,2,1,0,8,0,0
/archives/32281,(direct),2,1,2,7,8,0,0
/archives/32285,(direct),2,1,2,7,8,0,0
/archives/32289,(direct),2,1,2,9,8,0,0
/archives/32291,(direct),2,1,2,11,8,0,0
/archives/32296,(direct),2,1,2,8,8,0,0
/archives/32300,(direct),2,1,2,8,8,0,0
/archives/32337,google,2,2,1,1,11,0,0
/archives/32389,google,2,2,1,16,11,0,0
/archives/32659,google,2,2,1,40,8,0,0
/archives/32685,(direct),2,2,1,0.5,9,0,0
/archives/32828,daum,2,2,1,39.5,11,0,0
/archives/32828,m.search.daum.net,2,2,1,29.5,11,0,0
/archives/32839,google,2,2,1,12.5,11,0,0
/archives/32845,google,2,2,1,66.5,11,0,0
/archives/3293,(direct),2,2,1,4.5,10,0,0
/archives/33074,(direct),2,1,2,19,5,0,0
/archives/33074,naver,2,2,1,63.5,12,0,0
/archives/33708,google,2,2,1,34,8,0,0
/archives/33833,(direct),2,2,1,0,8,0,0
/archives/33851,(direct),2,2,1,0,8,0,0
/archives/34021,google,2,2,1,18.5,10,0,0
/archives/34040,google,2,2,1,0,5,0,0
/archives/34128,google,2,2,1,15.5,10,0,0
/archives/34140,bing,2,2,1,76,12,0,0
/archives/34162,m.search.naver.com,2,1,2,6,9,0,0
/archives/34190,google,2,2,1,40.5,10,0,0
/archives/34515,google,2,1,2,40,7,0,0
/archives/34578,google,2,2,1,7.5,10,0,0
/archives/34578,naver,2,1,2,0,6,0,0
/archives/34632,naver,2,1,2,73,12,0,0
/archives/35023,google,2,2,1,45.5,11,0,0
/archives/35057,(direct),2,2,1,0,8,0,0
/archives/35208,(direct),2,2,1,0,8,0,0
/archives/3536,(direct),2,2,1,0,8,0,0
/archives/35364,(direct),2,2,1,3,9,0,0
/archives/35682,(direct),2,2,1,2,9,0,0
/archives/35718,(direct),2,2,1,2,9,0,0
/archives/35786,(direct),2,2,1,2,9,0,0
/archives/35808,(direct),2,2,1,2.5,9,0,0
/archives/36237,m.search.naver.com,2,2,1,0,8,0,0
/archives/36348,naver,2,2,1,58,10,0,0
/archives/36434,(direct),2,2,1,0,8,0,0
/archives/36456,(direct),2,2,1,0,8,0,0
/archives/36459,(direct),2,2,1,0,8,0,0
/archives/36530,google,2,2,1,9.5,8,0,0
/archives/36963,(direct),2,2,1,2,9,0,0
/archives/37000,google,2,2,1,73.5,12,0,0
/archives/37159,(direct),2,2,1,2,9,0,0
/archives/37159,google,2,2,1,4,8,0,0
/archives/37258,google,2,2,1,31,9,0,0
/archives/3759,(direct),2,2,1,0,8,0,0
/archives/37693,m.search.naver.com,2,1,2,57,9,0,0
/archives/37693,naver.com,2,2,1,0,8,0,0
/archives/37952,google,2,1,2,4,7,0,0
/archives/38376,(direct),2,2,1,0,8,0,0
/archives/38397,google,2,2,1,9.5,9,0,0
/archives/38490,google,2,2,1,107,7,0,0
/archives/38532,(direct),2,2,1,2,9,0,0
/archives/38609,(direct),2,2,1,0,8,0,0
/archives/38706,(direct),2,2,1,30.5,10,0,0
/archives/4500,(direct),2,2,1,0,8,0,0
/archives/45061,(direct),2,2,1,0,12,0,0
/archives/4521,(direct),2,2,1,0,8,0,0
/archives/45296,(direct),2,2,1,0,8,0,0
/archives/45406,(direct),2,2,1,0,8,0,0
/archives/45433,naver,2,2,1,0,10,0,0
/archives/45470,(direct),2,2,1,0,8,0,0
/archives/45580,(direct),2,2,1,0,8,0,0
/archives/45650,(direct),2,2,1,0,8,0,0
/archives/46319,(direct),2,1,2,42,8,0,0
/archives/46458,(direct),2,2,1,0,8,0,0
/archives/46641,(direct),2,2,1,0,8,0,0
/archives/47014,google,2,2,1,45.5,10,0,0
/archives/47192,google,2,2,1,2.5,11,0,0
/archives/47218,(direct),2,2,1,0,8,0,0
/archives/47294,naver,2,2,1,122.5,10,0,0
/archives/4735/comment-page-1,(direct),2,2,1,17,10,0,0
/archives/47448,(direct),2,2,1,0,8,0,0
/archives/47699,m.search.naver.com,2,1,2,31,9,0,0
/archives/47699,naver,2,2,1,2,8,0,0
/archives/47699,search.zum.com,2,1,2,0,11,0,0
/archives/48028,m.terms.naver.com,2,2,1,33,9,0,0
/archives/48028,skenergy.com,2,1,2,51,8,0,0
/archives/48060,m.search.naver.com,2,1,2,24,9,0,0
/archives/48168,(direct),2,2,1,12.5,8,0,0
/archives/48279,(direct),2,2,1,83,10,0,0
/archives/48399,(direct),2,2,1,0,8,0,0
/archives/48502,(direct),2,2,1,0,8,0,0
/archives/49185,(direct),2,2,1,2.5,9,0,0
/archives/49319,google,2,2,1,4,8,0,0
/archives/49362,(direct),2,2,1,0,8,0,0
/archives/49396,google,2,2,1,12,7,0,0
/archives/49396,naver,2,2,1,34,7,0,0
/archives/49488,google,2,1,2,13,7,0,0
/archives/49533,(direct),2,2,1,2,9,0,0
/archives/49588,google,2,1,2,16,9,0,0
/archives/49626,google,2,2,1,22.5,8,0,0
/archives/49857,sk-on.com,2,1,2,10,8,0,0
/archives/50105,(direct),2,2,1,2.5,9,0,0
/archives/50410,(direct),2,2,1,2,9,0,0
/archives/50688,naver,2,2,1,54.5,11,0,0
/archives/50692,(direct),2,2,1,0,8,0,0
/archives/50750,google,2,2,1,40.5,9,0,0
/archives/51077,m.search.naver.com,2,2,1,3.5,8,0,0
/archives/51740,skincheonpetrochem.com,2,1,2,183,8,0,0
/archives/51920,(direct),2,2,1,0,8,0,0
/archives/51964,(direct),2,2,1,0,8,0,0
/archives/51964,google,2,2,1,28.5,10,0,0
/archives/52048,(direct),2,2,1,0,8,0,0
/archives/52070,google,2,2,1,21.5,12,0,0
/archives/52251,google,2,1,2,9,10,0,0
/archives/52325,(direct),2,2,1,0,8,0,0
/archives/52957,(direct),2,2,1,3,9,0,0
/archives/53044,google,2,2,1,0,10,0,0
/archives/53209,google,2,2,1,20,9,0,0
/archives/53447,google,2,1,2,61,9,0,0
/archives/53828,google,2,2,1,9,6,0,0
/archives/54191,(direct),2,2,1,2,9,0,0
/archives/54237,(direct),2,2,1,0,8,0,0
/archives/55038,(direct),2,2,1,0,8,0,0
/archives/5506,naver,2,2,1,22,8,0,0
/archives/55066,(direct),2,2,1,0,8,0,0
/archives/55097,google,2,2,1,2,12,0,0
/archives/55181,google,2,2,1,20.5,10,0,0
/archives/55300,(direct),2,2,1,0,8,0,0
/archives/55315,(direct),2,2,1,0,8,0,0
/archives/55341,(direct),2,2,1,0,8,0,0
/archives/55566,(direct),2,2,1,0,8,0,0
/archives/56262,(direct),2,2,1,0,8,0,0
/archives/56293,(direct),2,2,1,0,8,0,0
/archives/56484,(direct),2,2,1,0,8,0,0
/archives/56574,google,2,2,1,0,4,0,0
/archives/56598,(direct),2,2,1,0,8,0,0
/archives/56926,(direct),2,2,1,0,8,0,0
/archives/56972,google,2,2,1,2.5,10,0,0
/archives/57040,google,2,2,1,16,9,0,0
/archives/57140,google,2,2,1,3,9,0,0
/archives/57622,google,2,2,1,10,10,0,0
/archives/57693,(direct),2,2,1,2.5,9,0,0
/archives/57739,(direct),2,2,1,0,8,0,0
/archives/57792,google,2,2,1,33,9,0,0
/archives/58299,(direct),2,2,1,0,8,0,0
/archives/58337,google,2,3,0.6666666666666666,161.33333333333334,11,0,0
/archives/58621,(direct),2,2,1,0,8,0,0
/archives/58745,(direct),2,2,1,0,8,0,0
/archives/58841,google,2,2,1,2,10,0,0
/archives/58955,(direct),2,2,1,0,8,0,0
/archives/59006,(direct),2,2,1,0,8,0,0
/archives/59270,(direct),2,2,1,0,8,0,0
/archives/59389,google,2,2,1,230.5,8,0,0
/archives/59457,google,2,2,1,3.5,11,0,0
/archives/59569,(direct),2,2,1,0,8,0,0
/archives/59623,google,2,2,1,48,12,0,0
/archives/59794,google,2,2,1,4,10,0,0
/archives/59820,google,2,2,1,13,10,0,0
/archives/59917,bing,2,1,2,22,6,0,0
/archives/59917,naver.com,2,2,1,18.5,10,0,0
/archives/59980,(direct),2,2,1,0,8,0,0
/archives/60017,m.search.naver.com,2,1,2,1,7,0,0
/archives/60017,naver,2,2,1,35,9,0,0
/archives/60469,(direct),2,2,1,2.5,9,0,0
/archives/60500,m.search.naver.com,2,2,1,30,11,0,0
/archives/60563,(direct),2,2,1,0,8,0,0
/archives/60611,google,2,2,1,0.5,11,0,0
/archives/60916,(direct),2,2,1,2,9,0,0
/archives/60974,(direct),2,2,1,0,8,0,0
/archives/61250,(direct),2,2,1,7,8,0,0
/archives/61281,(direct),2,1,2,112,9,0,0
/archives/61492,google,2,2,1,11,8,0,0
/archives/61743,naver,2,2,1,0,10,0,0
/archives/61840,google,2,1,2,102,8,0,0
/archives/62070,(direct),2,2,1,0,8,0,0
/archives/62099,(direct),2,2,1,0,8,0,0
/archives/62178,naver.com,2,2,1,4.5,9,0,0
/archives/62310,google,2,1,2,19,7,0,0
/archives/62375,google,2,2,1,16.5,11,0,0
/archives/62569,google,2,2,1,6,10,0,0
/archives/62694,google,2,2,1,19,7,0,0
/archives/6340,google,2,1,2,2,8,0,0
/archives/63622,(direct),2,2,1,116.5,10,0,0
/archives/63622,naver.com,2,2,1,23.5,9,0,0
/archives/63671,(direct),2,2,1,0,8,0,0
/archives/63785,(direct),2,2,1,0,8,0,0
/archives/63814,(direct),2,2,1,0,8,0,0
/archives/63816,(direct),2,2,1,0,6,0,0
/archives/63816,google,2,2,1,0.5,8,0,0
/archives/63816,naver.com,2,1,2,1,7,0,0
/archives/63944,(direct),2,2,1,0,8,0,0
/archives/64075,(direct),2,2,1,0,8,0,0
/archives/64114,google,2,2,1,156.5,8,0,0
/archives/64129,naver,2,2,1,48,10,0,0
/archives/64173,(direct),2,2,1,0,8,0,0
/archives/64414,google,2,2,1,49.5,8,0,0
/archives/64582,(direct),2,2,1,0,8,0,0
/archives/64591,(direct),2,2,1,0,8,0,0
/archives/64647,naver,2,1,2,61,10,0,0
/archives/64779,(direct),2,2,1,0,8,0,0
/archives/6499,google,2,1,2,3,8,0,0
/archives/65098,(direct),2,2,1,0,8,0,0
/archives/66283,google,2,2,1,41,7,0,0
/archives/66432,(direct),2,2,1,0,8,0,0
/archives/66701,google,2,2,1,4.5,9,0,0
/archives/67997,bing,2,1,2,71,9,0,0
/archives/67997,google,2,2,1,111.5,10,0,0
/archives/68104,google,2,2,1,0.5,9,0,0
/archives/6811,bing,2,2,1,28,9,0,0
/archives/6811,naver.com,2,2,1,39.5,9,0,0
/archives/68210,naver,2,2,1,98,10,0,0
/archives/68240,naver,2,2,1,6.5,9,0,0
/archives/68480,naver,2,2,1,4.5,8,0,0
/archives/68575,daum,2,1,2,129,10,0,0
/archives/68684,google,2,2,1,23.5,12,0,0
/archives/69252,(direct),2,2,1,0,8,0,0
/archives/69377,(direct),2,2,1,0,8,0,0
/archives/69418,google,2,1,2,5,9,0,0
/archives/6947,ozmailer.com,2,1,2,17,10,0,0
/archives/69489,(direct),2,2,1,0,8,0,0
/archives/69822,(direct),2,2,1,0,8,0,0
/archives/6988,google,2,2,1,1,8,0,0
/archives/70048,google,2,2,1,30.5,11,0,0
/archives/70071,(not set),2,1,2,38,7,0,0
/archives/70185,(direct),2,2,1,0,8,0,0
/archives/70355,(direct),2,2,1,0,8,0,0
/archives/70471,google,2,2,1,12,10,0,0
/archives/70521,docs.google.com,2,1,2,0,9,0,0
/archives/70677,(direct),2,2,1,0,8,0,0
/archives/70835,google,2,1,2,2,6,0,0
/archives/71141,(direct),2,2,1,0,8,0,0
/archives/71142,(direct),2,2,1,2,9,0,0
/archives/7118,(direct),2,2,1,0,8,0,0
/archives/71296,(direct),2,2,1,0,8,0,0
/archives/7136,google,2,2,1,15,11,0,0
/archives/71477,(direct),2,2,1,0.5,8,0,0
/archives/71505,google,2,2,1,69.5,11,0,0
/archives/71803,google,2,2,1,9,12,0,0
/archives/71937,google,2,2,1,13.5,10,0,0
/archives/71971,(direct),2,2,1,0,8,0,0
/archives/72017,google,2,2,1,7,9,0,0
/archives/72036,naver,2,1,2,1,9,0,0
/archives/72120,(direct),2,2,1,0,8,0,0
/archives/72120,bing,2,1,2,1,8,0,0
/archives/72250,google,2,2,1,45,8,0,0
/archives/72390,naver.com,2,2,1,52,10,0,0
/archives/7288,naver,2,2,1,26.5,10,0,0
/archives/73023,(direct),2,2,1,0,8,0,0
/archives/73180,google,2,2,1,12.5,11,0,0
/archives/73232,google,2,2,1,33,11,0,0
/archives/73339,(direct),2,2,1,0,8,0,0
/archives/7348,(direct),2,2,1,2,11,0,0
/archives/7348,bing,2,2,1,0,10,0,0
/archives/73661,google,2,1,2,0,6,0,0
/archives/73718,google,2,2,1,27,11,0,0
/archives/73751,google,2,2,1,30,11,0,0
/archives/74012,naver,2,2,1,27.5,10,0,0
/archives/74049,(direct),2,2,1,2,9,0,0
/archives/74262,google,2,1,2,0,7,0,0
/archives/74339,(direct),2,2,1,0,8,0,0
/archives/74521,(direct),2,2,1,0,8,0,0
/archives/74569,google,2,1,2,19,6,0,0
/archives/74611,google,2,2,1,45,10,0,0
/archives/74664,google,2,2,1,107.5,10,0,0
/archives/75046,(direct),2,2,1,0,9,0,0
/archives/7533,google,2,2,1,17,9,0,0
/archives/75408,(direct),2,2,1,0,8,0,0
/archives/75479,(direct),2,2,1,0,8,0,0
/archives/75513,naver,2,2,1,23.5,9,0,0
/archives/7577,sk-on.com,2,1,2,63,8,0,0
/archives/75805,m.keep.naver.com,2,1,2,2,7,0,0
/archives/75835,naver.com,2,2,1,6,9,0,0
/archives/75901,(direct),2,1,2,0,6,0,0
/archives/7599,sk-on.com,2,1,2,24,8,0,0
/archives/76192,google,2,2,1,41,9,0,0
/archives/76192,naver,2,1,2,70,9,0,0
/archives/76234,(direct),2,2,1,0,8,0,0
/archives/76328,(direct),2,1,2,139,12,0,0
/archives/76328,sk-on.com,2,2,1,5,6,0,0
/archives/76343,(direct),2,2,1,0,8,0,0
/archives/76420,(direct),2,2,1,0,8,0,0
/archives/76541,(direct),2,2,1,19,9,0,0
/archives/76541,naver,2,2,1,68.5,10,0,0
/archives/76828,google,2,1,2,95,8,0,0
/archives/77036,(direct),2,2,1,0,8,0,0
/archives/77198,google,2,2,1,15,9,0,0
/archives/77309,(direct),2,2,1,0,8,0,0
/archives/77501,google,2,1,2,176,8,0,0
/archives/7751,(direct),2,2,1,0,8,0,0
/archives/77515,google,2,2,1,15.5,10,0,0
/archives/77592,(direct),2,2,1,2,9,0,0
/archives/77592,google,2,2,1,18.5,10,0,0
/archives/77615,google,2,2,1,3.5,11,0,0
/archives/77698,google,2,2,1,22,12,0,0
/archives/77712,(direct),2,2,1,0,8,0,0
